"full_name",equinox,q,e,i,w,om,tp,epoch,M1,K1,diameter,GM,rot_per,albedo,BV,spec_T
"     C/2008 J1 (Boattini)",J2000,1.724293691677143,.9896163514106258,61.78002137334015,68.12271159860036,273.4196981140539,2454660.761635060262,2454681.5,8.7,17.25,,,,,,
"     C/2008 J4 (McNaught)",J2000,.4492653739957159,1.007714282012768,87.47745008862317,93.05580369126282,289.3723259881712,2454636.895215465805,2454603.5,16.5,12.75,,,,,,
"     C/2008 J5 (Garradd)",J2000,1.963841989419036,.9728894816242358,93.27072433423525,313.3764021957749,287.0756956902415,2454557.574332165641,2454642.5,10.6,17.,,,,,,
"     C/2008 J6 (Hill)",J2000,2.003508779970767,1.002137789357535,44.98836973155564,10.70006677469248,298.1793138376611,2454567.436422592130,2454654.5,13.4,4.5,,,,,,
"     C/2008 J7 (SOHO)",J2000,0.0085,1.0,145.05,71.48,347.71,2454588.58,2454588.58,,,,,,,,
"     C/2008 J8 (SOHO)",J2000,0.0072,1.0,144.52,83.91,4.75,2454592.01,2454592.01,,,,,,,,
"     C/2008 J9 (SOHO)",J2000,0.0051,1.0,143.21,79.14,1.11,2454592.22,2454592.22,,,,,,,,
"     C/2008 J10 (SOHO)",J2000,0.0369,1.0,72.18,56.96,73.31,2454593.74,2454593.74,,,,,,,,
"     C/2008 J11 (SOHO)",J2000,0.0052,1.0,144.89,84.81,6.86,2454594.52,2454594.52,,,,,,,,
"     C/2008 J12 (SOHO)",J2000,0.0379,1.0,70.94,57.28,71.57,2454594.79,2454594.79,,,,,,,,
"     C/2008 J13 (SOHO)",J2000,0.0089,1.0,138.55,86.38,20.06,2454599,2454599,,,,,,,,
"     C/2008 J14 (SOHO)",J2000,0.0045,1.0,144.10,77.57,356.81,2454600.9,2454600.9,,,,,,,,
"     C/2008 J15 (SOHO)",J2000,0.0048,1.0,144.85,83.62,3.15,2454599.99,2454599.99,,,,,,,,
"     C/2008 J16 (SOHO)",J2000,0.0051,1.0,145.09,73.47,352.07,2454601.27,2454601.27,,,,,,,,
"     C/2008 L3 (Hill)",J2000,2.011242874571091,.9937608966481061,100.2007958501394,101.814451545153,24.18545594116417,2454578.913897321601,2454643.5,10.5,21.5,,,,,,
"     C/2008 N1 (Holmes)",J2000,2.783511256988053,.9971396595750255,115.5210169730039,100.8134516262583,357.4722109541516,2455100.379237500674,2455004.5,12.8,4.5,,,,,,
"     P/2008 O3 (Boattini)",J2000,2.497269353879052,.694955986292463,32.26987159164735,340.9835932297993,47.57266572908574,2454620.583244604263,2454706.5,5.5,28.5,,,,,,
"     C/2008 P1 (Garradd)",J2000,3.896110850956011,1.001678589979327,64.31031500881387,11.86546407953448,357.6769940981983,2455035.452736517492,2455068.5,11.1,4.5,,,,,,
"     C/2008 Q1 (Maticic)",J2000,2.959143532739588,.9950168505515636,118.6266245069558,104.4808505383467,9.307701711420462,2454830.633605590916,2454840.5,12.8,4.5,,,,,,
"     C/2008 Q3 (Garradd)",J2000,1.798228978746974,.9997978029560758,140.7066105698916,340.8552491356128,219.7340044222949,2455005.593120730558,2455070.5,6.3,16.5,,,,,,
"     C/2008 R3 (LINEAR)",J2000,1.90901618911344,.8963515096364288,43.23785261553327,84.16042528214604,270.553144162167,2454792.992903250784,2454772.5,13.4,8.5,,,,,,
"     C/2008 S3 (Boattini)",J2000,8.017919200149057,1.001077486731166,162.7027984817679,39.93776745486598,54.93805418784181,2455719.518897368192,2455670.5,8.3,6.,,,,,,
"     C/2008 T2 (Cardinal)",J2000,1.202208126712226,1.00010901652112,56.30368963215431,215.8711477460971,309.678520550595,2454995.739583140879,2454870.5,11.2,5.25,,,,,,
"     C/2008 X3 (LINEAR)",J2000,1.9021174448667,.9565361628704481,66.47497791092911,140.8016013463495,337.7510453301255,2454750.087637801588,2454838.5,11.7,16.25,,,,,,
"     P/2008 Y3 (McNaught)",J2000,4.434244283598909,.447667202903401,38.81318774606871,238.2794004549053,262.9341436174457,2454843.465546044891,2454879.5,4.5,16.5,,,,,,
"     P/2008 Y12 (SOHO)",J2000,.06537568737604073,.9787617006560736,23.34537060288814,146.6220726022164,312.5747369881633,2454822.973199271805,2455493.5,,,,,,,,
"     P/2009 B1 (Boattini)",J2000,2.426592197833084,.637190624014582,22.22847779756653,128.5938421818879,297.4383074395758,2454868.700550720501,2454862.5,13.2,10.,,,,,,
"     C/2009 B2 (LINEAR)",J2000,2.327611643883904,.9442814490265479,156.8729785488167,192.4957759140045,18.81464104826284,2454897.893044113907,2454901.5,13.0,10.,,,,,,
"     C/2009 E1 (Itagaki)",J2000,.5997215797495478,.9850726990503303,127.4533831726579,48.95523157904768,105.9620111017458,2454929.420342415088,2454950.5,13.5,16.5,,,,,,
"     C/2009 F1 (Larson)",J2000,1.830683486208616,.9827249737765008,171.3755168185271,219.5820756970418,357.9494010617847,2455008.386622456922,2454916.5,14.9,11.5,,,,,,
"     C/2009 F2 (McNaught)",J2000,5.875026134709112,.9830269458389237,59.36697470744004,336.3444966356936,214.0553379155541,2455149.611614830216,2455386.5,6.4,10.,,,,,,
"     C/2009 F4 (McNaught)",J2000,5.454872912434871,1.001810591029141,79.34729421595583,260.3812582386731,53.58328404158921,2455927.367673207024,2455854.5,5.8,7.,,,,,,
"     C/2009 F5 (McNaught)",J2000,2.245337163803728,.9719914537861098,84.99035533967658,297.3668257369622,219.0641430715445,2454775.326627558875,2454958.5,12.8,4.5,,,,,,
"     C/2009 F6 (Yi-SWAN)",J2000,1.274158999145848,.9975143424739534,85.7647855400708,129.7723269890618,278.6790256429147,2454958.933613114178,2454973.5,9.7,13.,,,,,,
"     C/2009 G1 (STEREO)",J2000,1.128742019379714,.9976784818454305,108.3102563579814,175.4440802487743,120.6349939093651,2454938.005661139602,2454960.5,9.1,17.25,,,,,,
"     C/2009 K2 (Catalina)",J2000,3.246175989332667,.9977788229593066,66.8219148762043,147.6934962462276,123.8055109480339,2455234.985156843247,2455057.5,11.8,7.,,,,,,
"     C/2009 K3 (Beshore)",J2000,2.869026133411536,1.0,144.4209093390823,268.4007214208627,.7295199197881796,2455547.468736768787,2454978.5,9.0,10.,,,,,,
"     C/2009 K4 (Gibbs)",J2000,1.548874694286783,.9625269894588714,34.82499074678188,127.4714713726371,30.12512823782707,2455001.884909310896,2454991.5,13.8,10.,,,,,,
"     C/2009 K5 (McNaught)",J2000,1.422401377065127,1.000838543199059,103.879390451926,66.17417450273649,257.856327927103,2455316.524575798219,2455390.5,11.9,5.,,,,,,
"     C/2009 O2 (Catalina)",J2000,.6955471344323615,.9974990468625661,107.9604534199447,133.3971356584953,310.2320846999371,2455279.914695414751,2455135.5,12.9,7.5,,,,,,
"     P/2009 O3 (Hill)",J2000,2.449979551827111,.6868800549996673,16.21752700237298,154.5521989545966,183.7638694711861,2454970.104391204054,2455082.5,15.2,4.5,,,,,,
"     C/2009 O4 (Hill)",J2000,2.563789224081408,1.001336314611524,95.82327714615742,223.7319409757209,172.9365184783596,2455197.776288915457,2455077.5,4.9,21.,,,,,,
"     C/2009 P1 (Garradd)",J2000,1.550535580501496,1.000997441813209,106.1772915967264,90.74706548333198,325.9972284743513,2455919.177555764843,2455887.5,8.8,4.5,,,,,,
"     C/2009 P2 (Boattini)",J2000,6.543972532527065,1.001538779429425,163.4529387916205,76.03240209071359,60.36496705679936,2455238.010799536629,2455179.5,11.4,4.5,,,,,,
"     P/2009 Q5 (McNaught)",J2000,2.918511671282672,.609052850009446,40.90482225387376,209.2749179936109,160.139863948254,2455083.076725595792,2455113.5,13.1,4.5,,,,,,
"     C/2009 R1 (McNaught)",J2000,.4050868943926803,1.000413202490796,77.03076498095443,130.6931027466904,322.6226629291746,2455380.178150077313,2455297.5,9.9,6.75,,,,,,
"     C/2009 S3 (Lemmon)",J2000,6.474514637878233,1.001419165834663,60.38460099167354,129.7608599733522,225.1325296041105,2455906.750704722392,2455891.5,11.7,4.5,,,,,,
"     C/2009 T1 (McNaught)",J2000,6.220409381473258,.9983074266778597,89.89393225979154,282.5290506585912,54.40738633747255,2455112.753228723835,2455288.5,8.1,7.5,,,,,,
"     P/2009 T2 (La Sagra)",J2000,1.754749552209695,.7689905856432068,28.10638609176597,215.4709136579588,215.9856324474208,2455209.341513511434,2455153.5,13.8,10.5,,,,,,
"     C/2009 T3 (LINEAR)",J2000,2.281140242536718,.9994708513061257,148.7418178214766,32.44778903709462,60.09301710133919,2455208.556519644915,2455167.5,13.6,8.75,,,,,,
"     C/2009 U1 (Garradd)",J2000,5.382604981428634,1.015009237069738,91.23607043896649,269.0430110232571,43.3854615225045,2454747.418551961071,2455123.5,7.8,10.,,,,,,
"     C/2009 U3 (Hill)",J2000,1.414424588668167,.9915765087278947,51.26076675878746,77.70140022082248,49.32288318921394,2455275.754738911582,2455197.5,15.4,6.,,,,,,
"     C/2009 U5 (Grauer)",J2000,6.094240030878758,.9994240212136143,25.47267563939661,23.81351304421512,121.1740914722554,2455369.993218164560,2455229.5,11.8,4.5,,,,,,
"     C/2009 UG89 (Lemmon)",J2000,3.931171206981027,1.007959783401028,130.0998277888015,60.65133772181098,321.0070613051065,2455546.762195371678,2455499.5,5.2,15.75,,,,,,
"     C/2009 W2 (Boattini)",J2000,6.90713369547101,.999553883256491,164.4905237743914,121.3259575923817,199.5800742079614,2455318.170871459733,2455177.5,6.9,10.,,,,,,
"     P/2009 WX51 (Catalina)",J2000,.7999563761832718,.7402937988877034,9.59259893347728,118.0162516918238,31.75840423810663,2455227.575313859894,2455174.5,20.6,10.,,,,,,
"     C/2009 Y1 (Catalina)",J2000,2.520494547785312,.99328973614478,107.3165615235073,127.3913282647622,160.2770456976384,2455590.401742198510,2455591.5,6.4,14.25,,,,,,
"     P/2009 Y2 (Kowalski)",J2000,2.339192810141341,.6405255558675687,29.92960938254342,171.961933819713,262.1265166849132,2455286.193753508522,2455207.5,6.2,28.75,,,,,,
"     P/2010 A3 (Hill)",J2000,1.621827927769644,.7322295297346463,15.02825904745745,41.28186875128799,64.82907079752725,2455290.181110547044,2455254.5,6.4,38.25,,,,,,
"     C/2010 A4 (Siding Spring)",J2000,2.737995549463117,.9906259644167691,96.73013770441914,271.6852761319831,346.6855023540158,2455478.240564248967,2455320.5,7.1,15.5,,,,,,
"     C/2010 B1 (Cardinal)",J2000,2.941486383691035,.998994447126672,101.9776538367819,211.519956085382,277.2139048238981,2455599.559879427091,2455496.5,10.1,6.75,,,,,,
"     P/2010 C1 (Scotti)",J2000,5.234903523672213,.2591090851424597,9.142473574740862,3.665919539171023,142.0341619461492,2455167.112437855451,2455264.5,7.3,13.75,,,,,,
"     P/2010 D2 (WISE)",J2000,3.659053504677491,.4530244026325743,57.1769742299665,120.068180014667,319.8358599165465,2455260.661488548386,2455440.5,14.4,4.5,,,,,,
"     C/2010 D3 (WISE)",J2000,4.247541849359064,.9996287220477997,76.39482006562122,304.6426210513251,255.2346089610491,2455443.420864828288,2455542.5,12.1,6.,,,,,,
"     C/2010 D4 (WISE)",J2000,7.148208572698182,.8894597296651968,105.6596518671232,44.48931867036035,266.7835142639501,2454921.432885670427,2455298.5,11.6,4.5,,,,,,
"     C/2010 DG56 (WISE)",J2000,1.591451433561356,.9764363776999954,160.4173466758458,318.2894118826337,3.869456404747797,2455332.062261169290,2455374.5,17.8,4.5,,,,,,
"     C/2010 E1 (Garradd)",J2000,2.662196801154881,.9758861608920391,71.69780414004083,296.9866694147084,169.2924259164864,2455143.464037562253,2455286.5,11.9,9.75,,,,,,
"     P/2010 E2 (Jarnac)",J2000,2.39873318337915,.7223701008074761,15.43700003047995,8.294555078399933,177.8993706640858,2455294.426452180888,2455288.5,14.4,10.,,,,,,
"     C/2010 E3 (WISE)",J2000,2.269054650088048,.9922169094622411,96.35781398033313,50.43275312668848,117.2724645991792,2455292.004622698953,2455262.5,13.4,14.75,,,,,,
"     C/2010 E5 (Scotti)",J2000,3.88844462888347,.8427393911004639,18.9101637738186,147.8582491036396,17.08381074896005,2455156.945862328928,2455288.5,7.3,17.,,,,,,
"     C/2010 F1 (Boattini)",J2000,3.587530040704582,.9475349150908285,64.93572087323412,127.5121490470241,344.3897909706914,2455146.065036175569,2455288.5,7.0,15.75,,,,,,
"     C/2010 F3 (Scotti)",J2000,5.446686045753883,.9132638842623999,4.647569321014638,31.25651383053776,157.4101534913772,2455413.036544206593,2455384.5,13.2,4.5,,,,,,
"     C/2010 F4 (Machholz)",J2000,.6138264939977027,1.000036470434923,89.14566820689076,120.7088308616833,237.2905545520301,2455292.606155177379,2455285.5,13.9,10.,,,,,,
"     C/2010 FB87 (WISE-Garradd)",J2000,2.842763152599134,.9905008479762433,107.6253577857665,265.0258401521044,89.90219171992796,2455507.890072446037,2455709.5,11.1,4.5,,,,,,
"     C/2010 G1 (Boattini)",J2000,1.204547141369098,.9974761783692827,78.38709952492869,168.6314916080522,287.4483957706563,2455289.040089715172,2455297.5,14.1,4.5,,,,,,
"     C/2010 G2 (Hill)",J2000,1.980773857555262,.9794071274976454,103.7452832541167,137.4252805316589,246.7810058805305,2455806.550414317606,2455772.5,10.8,6.25,,,,,,
"     C/2010 G3 (WISE)",J2000,4.907655371472224,.9980918346266344,108.2676087683437,75.19995309806485,313.7183405513308,2455297.585954276221,2455392.5,5.1,14.5,,,,,,
"     C/2010 H1 (Garradd)",J2000,2.745494405607949,.9996578113579663,36.53118154335383,233.8235466907769,347.3837726998984,2455366.409206959820,2455319.5,9.5,17.5,,,,,,
"     P/2010 H2 (Vales)",J2000,3.107734396801548,.1929077165714307,14.25291236494805,130.1233349491815,64.30889926667975,2455264.852609517976,2455324.5,7.0,10.,,,,,,
"     P/2010 H4 (Scotti)",J2000,4.820931378542509,.2721471145483182,2.314286022222926,181.188945234406,44.84659602288561,2455380.935279321509,2455321.5,10.8,10.,,,,,,
"     P/2010 H5 (Scotti)",J2000,6.025951078469447,.1564488022227643,14.08718373611171,175.1299397461786,24.89947620247765,2455304.209082989307,2455339.5,9.6,10.,,,,,,
"     C/2010 J1 (Boattini)",J2000,1.695658122071553,.9538278856884679,134.3849445974527,333.1091169501718,254.8133868845611,2455232.319699384982,2455339.5,11.4,15.,,,,,,
"     C/2010 J2 (McNaught)",J2000,3.386996133687951,.9994591944383925,125.8515399945362,4.616552714241796,311.7948456006354,2455351.365007201817,2455424.5,10.1,9.5,,,,,,
"     P/2010 J3 (McMillan)",J2000,2.455110518763155,.7268227351027902,13.25507775342125,157.3124586544468,106.6611888500052,2455431.963821488653,2455356.5,11.4,11.5,,,,,,
"     C/2010 J4 (WISE)",J2000,1.085532677520908,.9999935925132187,162.2965271698157,83.75334172763874,316.4053868551018,2455319.671601267385,2455333.5,19.6,10.,,,,,,
"     P/2010 JC81 (WISE)",J2000,1.810828664947294,.7773506455785488,38.69026902738793,12.57330798719058,30.76805234895705,2455678.053837082403,2455908.5,10.3,10.,,,,,,
"     C/2010 KW7 (WISE)",J2000,2.570441622259956,.9742556867305437,147.0608373144838,332.3057549138623,104.7615010241332,2455480.845045315989,2455524.5,15.9,4.5,4.870,,,0.047,,
"     C/2010 L3 (Catalina)",J2000,9.882906994009696,.9992416163381267,102.6310721376384,121.7739674437364,38.27534016305332,2455510.964619454340,2455541.5,4.7,10.,,,,,,
"     C/2010 L4 (WISE)",J2000,2.825535958470039,.9647120093628968,102.8180833518523,95.76861780668467,125.5401686772342,2455251.155252802415,2455385.5,12.9,7.75,,,,,,
"     C/2010 L5 (WISE)",J2000,.7911694518314281,.904213935128771,147.0489422836135,214.7635879881051,206.4722722735252,2455309.663341618647,2455379.5,18.9,4.5,,,,,,
"     C/2010 M1 (Gibbs)",J2000,7.977048459608634,1.003926631945283,116.5763144698034,167.1888553918067,66.48616037427887,2455538.228608146528,2455368.5,7.4,10.,,,,,,
"     C/2010 R1 (LINEAR)",J2000,5.621417633849625,1.003665067972281,156.9333694322252,114.4960388905808,343.6496588264565,2456066.392852179038,2456085.5,6.5,10.,,,,,,
"     C/2010 S1 (LINEAR)",J2000,5.899919327718969,1.00124863730886,125.335282718799,118.6171867342189,93.43229157444739,2456432.829680073112,2456229.5,5.8,6.75,,,,,,
"     P/2010 T2 (PANSTARRS)",J2000,3.753596250124801,.3232208543240415,8.010783500463612,355.9417701262103,59.64929723313981,2455752.325678059449,2455512.5,7.3,17.5,,,,,,
"     P/2010 U1 (Boattini)",J2000,4.903171796662708,.2611110080475125,8.246250128126514,88.99810467202231,281.3903632199907,2455283.900283379980,2455524.5,7.0,13.5,,,,,,
