name,asciiname,latitude,longitude,country code,admin1 code,population,elevation,timezone,admin1_name,daylight_saving,timezone_raw_offset
Shijiazhuang,Shijiazhuang,38.04139,114.47861,CN,10,2834942,,Asia/Shanghai,Hebei,0,8.0
Shenzhen,Shenzhen,22.54554,114.0683,CN,30,10358381,,Asia/Shanghai,Guangdong,0,8.0
Shashi,Shashi,30.30722,112.24472,CN,12,498780,,Asia/Shanghai,Hubei,0,8.0
Shaping,Shaping,22.77019,112.95776,CN,30,107589,,Asia/Shanghai,Guangdong,0,8.0
Shaoxing,Shaoxing,30.00237,120.57864,CN,02,421283,,Asia/Shanghai,Zhejiang,0,8.0
Shaowu,Shaowu,27.34089,117.4831,CN,07,112585,,Asia/Shanghai,Fujian,0,8.0
Shaoguan,Shaoguan,24.8,113.58333,CN,30,628749,,Asia/Shanghai,Guangdong,0,8.0
Shanwei,Shanwei,22.78199,115.3475,CN,30,165699,,Asia/Shanghai,Guangdong,0,8.0
Shantou,Shantou,23.36814,116.71479,CN,30,5329024,,Asia/Shanghai,Guangdong,0,8.0
Shanghai,Shanghai,31.22222,121.45806,CN,23,22315474,,Asia/Shanghai,Shanghai,0,8.0
Shahecheng,Shahecheng,36.93833,114.50583,CN,10,125132,,Asia/Shanghai,Hebei,0,8.0
Sanya,Sanya,18.24306,109.505,CN,31,144753,,Asia/Shanghai,Hainan,0,8.0
Sanming,Sanming,26.24861,117.61861,CN,07,209444,,Asia/Shanghai,Fujian,0,8.0
Jieyang,Jieyang,23.5418,116.36581,CN,30,1001985,,Asia/Shanghai,Guangdong,0,8.0
Rizhao,Rizhao,35.4275,119.45528,CN,25,246387,,Asia/Shanghai,Shandong,0,8.0
Qujing,Qujing,25.48333,103.78333,CN,29,146015,,Asia/Shanghai,Yunnan,0,8.0
Quanzhou,Quanzhou,24.91389,118.58583,CN,07,184143,,Asia/Shanghai,Fujian,0,8.0
Qinzhou,Qinzhou,21.97296,108.62612,CN,16,100996,,Asia/Shanghai,Guangxi,0,8.0
Qinhuangdao,Qinhuangdao,39.93167,119.58833,CN,10,759718,,Asia/Shanghai,Hebei,0,8.0
Huai'an,Huai'an,33.58861,119.01917,CN,04,555230,,Asia/Shanghai,Jiangsu,0,8.0
Qingdao,Qingdao,36.06488,120.38042,CN,25,3718835,,Asia/Shanghai,Shandong,0,8.0
Qingyuan,Qingyuan,23.7,113.03333,CN,30,151287,,Asia/Shanghai,Guangdong,0,8.0
Puyang Chengguanzhen,Puyang Chengguanzhen,35.70506,115.01409,CN,09,666322,,Asia/Shanghai,Henan,0,8.0
Puyang,Puyang,29.45679,119.88872,CN,02,3590000,,Asia/Shanghai,Zhejiang,0,8.0
Putian,Putian,25.43944,119.01028,CN,07,376558,,Asia/Shanghai,Fujian,0,8.0
Puqi,Puqi,29.71667,113.88333,CN,12,132891,,Asia/Shanghai,Hubei,0,8.0
Pulandian,Pulandian,39.39528,121.96694,CN,19,104277,,Asia/Shanghai,Liaoning,0,8.0
Pingxiang,Pingxiang,27.61672,113.85353,CN,03,372123,,Asia/Shanghai,Jiangxi,0,8.0
Pingshan,Pingshan,22.99376,114.71311,CN,30,113631,,Asia/Shanghai,Guangdong,0,8.0
Pingliang,Pingliang,35.53917,106.68611,CN,15,108156,,Asia/Shanghai,Gansu,0,8.0
Pingdingshan,Pingdingshan,33.73847,113.30119,CN,09,889675,,Asia/Shanghai,Henan,0,8.0
Dadukou,Dadukou,26.5479,101.70539,CN,32,461513,,Asia/Shanghai,Sichuan,0,8.0
Ningbo,Ningbo,29.87819,121.54945,CN,02,3491597,,Asia/Shanghai,Zhejiang,0,8.0
Neijiang,Neijiang,29.58354,105.06216,CN,32,546854,,Asia/Shanghai,Sichuan,0,8.0
Nanyang,Nanyang,32.99472,112.53278,CN,09,251532,,Asia/Shanghai,Henan,0,8.0
Nantong,Nantong,32.03028,120.87472,CN,04,666251,,Asia/Shanghai,Jiangsu,0,8.0
Nanping,Nanping,26.645,118.17361,CN,07,171674,,Asia/Shanghai,Fujian,0,8.0
Nanning,Nanning,22.81667,108.31667,CN,16,803788,,Asia/Shanghai,Guangxi,0,8.0
Nanjing,Nanjing,32.06167,118.77778,CN,04,7165292,,Asia/Shanghai,Jiangsu,0,8.0
Nanchong,Nanchong,30.79508,106.08473,CN,32,7150000,,Asia/Shanghai,Sichuan,0,8.0
Nanchang,Nanchang,28.68396,115.85306,CN,03,2357839,,Asia/Shanghai,Jiangxi,0,8.0
Mingshui,Mingshui,36.71667,117.5,CN,25,114858,,Asia/Shanghai,Shandong,0,8.0
Mianyang,Mianyang,31.46784,104.68168,CN,32,264136,,Asia/Shanghai,Sichuan,0,8.0
Mentougou,Mentougou,39.93819,116.09307,CN,22,197772,,Asia/Shanghai,Beijing,0,8.0
Meizhou,Meizhou,24.28859,116.11768,CN,30,144212,,Asia/Shanghai,Guangdong,0,8.0
Wuchuan,Wuchuan,21.45713,110.76591,CN,30,104168,,Asia/Urumqi,Guangdong,0,6.0
Majie,Majie,25.0319,102.638,CN,29,131696,,Asia/Shanghai,Yunnan,0,8.0
Macheng,Macheng,31.18013,115.02213,CN,12,126366,,Asia/Shanghai,Hubei,0,8.0
Maba,Maba,24.68413,113.59839,CN,30,113609,,Asia/Shanghai,Guangdong,0,8.0
Luqiao,Luqiao,28.58023,121.37491,CN,02,427890,,Asia/Shanghai,Zhejiang,0,8.0
Luoyang,Luoyang,34.68361,112.45361,CN,09,1390581,,Asia/Shanghai,Henan,0,8.0
Luoyang,Luoyang,23.16244,114.27342,CN,30,123144,,Asia/Shanghai,Guangdong,0,8.0
Luohe,Luohe,33.56394,114.04272,CN,09,417356,,Asia/Shanghai,Henan,0,8.0
Kangding,Kangding,30.00222,101.9569,CN,32,100000,,Asia/Shanghai,Sichuan,0,8.0
Luancheng,Luancheng,37.87917,114.65167,CN,10,597130,,Asia/Shanghai,Hebei,0,8.0
Loudi,Loudi,27.73444,111.99444,CN,11,150684,,Asia/Shanghai,Hunan,0,8.0
Guankou,Guankou,28.15861,113.62709,CN,11,1380000,,Asia/Shanghai,Hunan,0,8.0
Puning,Puning,23.31072,116.16869,CN,30,118023,,Asia/Shanghai,Guangdong,0,8.0
Linyi,Linyi,35.06306,118.34278,CN,25,270669,,Asia/Shanghai,Shandong,0,8.0
Linxia Chengguanzhen,Linxia Chengguanzhen,35.60028,103.20639,CN,15,202402,,Asia/Shanghai,Gansu,0,8.0
Linxi,Linxi,39.71183,118.44954,CN,10,100316,,Asia/Shanghai,Hebei,0,8.0
Linshui,Linshui,36.42472,114.20472,CN,10,109955,,Asia/Shanghai,Hebei,0,8.0
Qingnian,Qingnian,36.84032,115.71183,CN,25,110046,,Asia/Shanghai,Shandong,0,8.0
Linhai,Linhai,28.85535,121.1447,CN,02,152937,,Asia/Shanghai,Zhejiang,0,8.0
Linfen,Linfen,36.08889,111.51889,CN,24,232566,,Asia/Shanghai,Shanxi,0,8.0
Licheng,Licheng,23.29549,113.82465,CN,30,172775,,Asia/Shanghai,Guangdong,0,8.0
Liaocheng,Liaocheng,36.45596,115.97766,CN,25,226930,,Asia/Shanghai,Shandong,0,8.0
Lianran,Lianran,24.92271,102.48496,CN,29,106795,,Asia/Shanghai,Yunnan,0,8.0
Wuwei,Wuwei,37.92672,102.63202,CN,15,493092,,Asia/Shanghai,Gansu,0,8.0
Lianjiang,Lianjiang,21.64673,110.28172,CN,30,100341,,Asia/Urumqi,Guangdong,0,6.0
Leshan,Leshan,29.56227,103.76386,CN,32,154477,,Asia/Shanghai,Sichuan,0,8.0
Lengshuijiang,Lengshuijiang,27.68806,111.42944,CN,11,115399,,Asia/Shanghai,Hunan,0,8.0
Leiyang,Leiyang,26.40238,112.85908,CN,11,129116,,Asia/Shanghai,Hunan,0,8.0
Lecheng,Lecheng,25.128,113.35041,CN,30,124268,,Asia/Shanghai,Guangdong,0,8.0
Laohekou,Laohekou,32.38583,111.66778,CN,12,253112,,Asia/Shanghai,Hubei,0,8.0
Lanzhou,Lanzhou,36.05701,103.83987,CN,15,2628426,,Asia/Shanghai,Gansu,0,8.0
Langfang,Langfang,39.50972,116.69472,CN,10,720119,,Asia/Shanghai,Hebei,0,8.0
Laizhou,Laizhou,37.18073,119.94217,CN,25,188000,,Asia/Shanghai,Shandong,0,8.0
Laiyang,Laiyang,36.97583,120.71361,CN,25,169594,,Asia/Shanghai,Shandong,0,8.0
Laiwu,Laiwu,36.19278,117.65694,CN,25,124108,,Asia/Shanghai,Shandong,0,8.0
Kunming,Kunming,25.03889,102.71833,CN,29,3855346,,Asia/Shanghai,Yunnan,0,8.0
Kaiyuan,Kaiyuan,23.69767,103.30372,CN,29,198423,,Asia/Shanghai,Yunnan,0,8.0
Kaifeng,Kaifeng,34.7986,114.30742,CN,09,900000,,Asia/Shanghai,Henan,0,8.0
Jiujiang,Jiujiang,29.70475,116.00206,CN,03,258807,,Asia/Shanghai,Jiangxi,0,8.0
Qianzhou,Qianzhou,28.31925,109.73346,CN,11,102332,,Asia/Shanghai,Hunan,0,8.0
Jinzhou,Jinzhou,39.1,121.71667,CN,19,215386,,Asia/Shanghai,Liaoning,0,8.0
Jining,Jining,35.405,116.58139,CN,25,450327,,Asia/Shanghai,Shandong,0,8.0
Jinhua,Jinhua,29.10678,119.64421,CN,02,142206,,Asia/Shanghai,Zhejiang,0,8.0
Jingzhou,Jingzhou,30.35028,112.19028,CN,12,177878,,Asia/Shanghai,Hubei,0,8.0
Jingmen,Jingmen,31.03361,112.20472,CN,12,167750,,Asia/Shanghai,Hubei,0,8.0
Jingling,Jingling,30.65,113.1,CN,12,224871,,Asia/Shanghai,Hubei,0,8.0
Jingdezhen,Jingdezhen,29.2947,117.20789,CN,03,310565,,Asia/Shanghai,Jiangxi,0,8.0
Jinchang,Jinchang,38.50062,102.19379,CN,15,144363,,Asia/Shanghai,Gansu,0,8.0
Jincheng,Jincheng,35.50222,112.83278,CN,24,332650,,Asia/Shanghai,Shanxi,0,8.0
Jinan,Jinan,36.66833,116.99722,CN,25,4335989,,Asia/Shanghai,Shandong,0,8.0
Jieshou,Jieshou,33.26338,115.36108,CN,01,141993,,Asia/Shanghai,Anhui,0,8.0
Jieshi,Jieshi,22.81027,115.83058,CN,30,137444,,Asia/Shanghai,Guangdong,0,8.0
Jiazi,Jiazi,22.87932,116.07318,CN,30,130298,,Asia/Shanghai,Guangdong,0,8.0
Jiaxing,Jiaxing,30.7522,120.75,CN,02,466101,,Asia/Shanghai,Zhejiang,0,8.0
Jiaozuo,Jiaozuo,35.23972,113.23306,CN,09,517540,,Asia/Shanghai,Henan,0,8.0
Jiaozhou,Jiaozhou,36.28389,120.00333,CN,25,165026,,Asia/Shanghai,Shandong,0,8.0
Jiangmen,Jiangmen,22.58333,113.08333,CN,30,532419,,Asia/Shanghai,Guangdong,0,8.0
Yangjiang,Yangjiang,21.85563,111.96272,CN,30,399735,,Asia/Shanghai,Guangdong,0,8.0
Ji’an,Ji'an,27.11716,114.97927,CN,03,245000,,Asia/Shanghai,Jiangxi,0,8.0
Guangyuan,Guangyuan,32.44201,105.823,CN,32,213365,,Asia/Shanghai,Sichuan,0,8.0
Qionghai,Qionghai,19.2425,110.46417,CN,31,480000,,Asia/Shanghai,Hainan,0,8.0
Huzhou,Huzhou,30.8703,120.0933,CN,02,158320,,Asia/Shanghai,Zhejiang,0,8.0
Humen,Humen,22.81899,113.67306,CN,30,191891,,Asia/Shanghai,Guangdong,0,8.0
Huizhou,Huizhou,23.11147,114.41523,CN,30,289201,,Asia/Shanghai,Guangdong,0,8.0
Huicheng,Huicheng,23.03845,116.28988,CN,30,125919,,Asia/Shanghai,Guangdong,0,8.0
Xinhui,Xinhui,22.456,113.0482,CN,30,195129,,Asia/Shanghai,Guangdong,0,8.0
Huayin,Huayin,34.56528,110.06639,CN,26,242488,,Asia/Shanghai,Shaanxi,0,8.0
Huangzhou,Huangzhou,30.45,114.8,CN,12,122563,,Asia/Shanghai,Hubei,0,8.0
Huangyan,Huangyan,28.6501,121.26591,CN,02,150448,,Asia/Shanghai,Zhejiang,0,8.0
Huangshi,Huangshi,30.24706,115.04814,CN,12,688090,,Asia/Shanghai,Hubei,0,8.0
Dasha,Dasha,23.11037,113.4418,CN,30,116307,,Asia/Shanghai,Guangdong,0,8.0
Huanggang,Huanggang,23.67704,116.99961,CN,30,225956,,Asia/Shanghai,Guangdong,0,8.0
Daxing,Daxing,39.74025,116.32693,CN,22,104904,,Asia/Shanghai,Beijing,0,8.0
Huainan,Huainan,32.62639,116.99694,CN,01,1027655,,Asia/Shanghai,Anhui,0,8.0
Huaihua,Huaihua,27.56337,110.00404,CN,11,127322,,Asia/Shanghai,Hunan,0,8.0
Huaibei,Huaibei,33.97444,116.79167,CN,01,903039,,Asia/Shanghai,Anhui,0,8.0
Heze,Heze,35.23929,115.47358,CN,25,254602,,Asia/Shanghai,Shandong,0,8.0
Yiyang,Yiyang,28.58917,112.32833,CN,11,202608,,Asia/Shanghai,Hunan,0,8.0
Hepo,Hepo,23.43077,115.82991,CN,30,131238,,Asia/Shanghai,Guangdong,0,8.0
Hengyang,Hengyang,26.88946,112.61888,CN,11,759602,,Asia/Shanghai,Hunan,0,8.0
Hengshui,Hengshui,37.73222,115.70111,CN,10,456356,,Asia/Shanghai,Hebei,0,8.0
Hefei,Hefei,31.86389,117.28083,CN,01,3310268,,Asia/Shanghai,Anhui,0,8.0
Hebi,Hebi,35.89917,114.1925,CN,09,244662,,Asia/Shanghai,Henan,0,8.0
Hanzhong,Hanzhong,33.07507,107.02214,CN,26,145986,,Asia/Shanghai,Shaanxi,0,8.0
Hangzhou,Hangzhou,30.29365,120.16142,CN,02,6241971,,Asia/Shanghai,Zhejiang,0,8.0
Hangu,Hangu,39.24889,117.78917,CN,28,208369,,Asia/Shanghai,Tianjin,0,8.0
Handan,Handan,36.60999,114.48764,CN,10,1358318,,Asia/Shanghai,Hebei,0,8.0
Jiaojiang,Jiaojiang,28.69844,121.47331,CN,02,470804,,Asia/Shanghai,Zhejiang,0,8.0
Haimen,Haimen,23.19346,116.61219,CN,30,125427,,Asia/Shanghai,Guangdong,0,8.0
Haikou,Haikou,24.77985,102.57548,CN,29,112644,,Asia/Shanghai,Yunnan,0,8.0
Haikou,Haikou,20.04583,110.34167,CN,31,615835,,Asia/Shanghai,Hainan,0,8.0
Guli,Guli,28.88162,120.03308,CN,02,536000,,Asia/Shanghai,Zhejiang,0,8.0
Guiyang,Guiyang,26.58333,106.71667,CN,18,1171633,,Asia/Shanghai,Guizhou,0,8.0
Guilin,Guilin,25.28194,110.28639,CN,16,649352,,Asia/Shanghai,Guangxi,0,8.0
Guangzhou,Guangzhou,23.11667,113.25,CN,30,11071424,,Asia/Shanghai,Guangdong,0,8.0
Guangshui,Guangshui,31.6199,113.9978,CN,12,154771,,Asia/Shanghai,Hubei,0,8.0
Gejiu,Gejiu,23.36085,103.15372,CN,29,136135,,Asia/Shanghai,Yunnan,0,8.0
Gaozhou,Gaozhou,21.93924,110.84607,CN,30,166069,,Asia/Urumqi,Guangdong,0,6.0
Gaoping,Gaoping,30.77576,106.10294,CN,32,204368,,Asia/Shanghai,Sichuan,0,8.0
Gaomi,Gaomi,36.38333,119.75278,CN,25,150793,,Asia/Shanghai,Shandong,0,8.0
Fuzhou,Fuzhou,26.06139,119.30611,CN,07,1179720,,Asia/Shanghai,Fujian,0,8.0
Fuyang,Fuyang,32.9,115.81667,CN,01,170023,,Asia/Shanghai,Anhui,0,8.0
Fuling,Fuling,29.70997,107.39391,CN,33,166507,,Asia/Shanghai,Chongqing,0,8.0
Foshan,Foshan,23.02677,113.13148,CN,30,3600000,,Asia/Shanghai,Guangdong,0,8.0
Ezhou,Ezhou,30.4,114.83333,CN,12,193652,,Asia/Shanghai,Hubei,0,8.0
Encheng,Encheng,22.18659,112.30424,CN,30,110921,,Asia/Shanghai,Guangdong,0,8.0
Shengli,Shengli,37.46271,118.49165,CN,25,306450,,Asia/Shanghai,Shandong,0,8.0
Dongtai,Dongtai,32.85231,120.30947,CN,04,110988,,Asia/Shanghai,Jiangsu,0,8.0
Donghai,Donghai,22.94593,115.64204,CN,30,188602,,Asia/Shanghai,Guangdong,0,8.0
Dongguan,Dongguan,23.01797,113.74866,CN,30,8000000,,Asia/Shanghai,Guangdong,0,8.0
Dingzhou,Dingzhou,38.51306,114.99556,CN,10,152934,,Asia/Shanghai,Hebei,0,8.0
Dezhou,Dezhou,37.45127,116.31046,CN,25,379555,,Asia/Shanghai,Shandong,0,8.0
Deyang,Deyang,31.13019,104.38198,CN,32,152194,,Asia/Shanghai,Sichuan,0,8.0
Lijiang,Lijiang,26.86879,100.22072,CN,29,1137600,,Asia/Shanghai,Yunnan,0,8.0
Dazhou,Dazhou,31.21592,107.50092,CN,32,130749,,Asia/Shanghai,Sichuan,0,8.0
Dawukou,Dawukou,39.04194,106.39583,CN,21,131880,,Asia/Shanghai,Ningxia Hui Autonomous Region,0,8.0
Danshui,Danshui,22.7984,114.46716,CN,30,126701,,Asia/Shanghai,Guangdong,0,8.0
Daliang,Daliang,22.84067,113.2503,CN,30,210411,,Asia/Shanghai,Guangdong,0,8.0
Dalian,Dalian,38.91222,121.60222,CN,19,4087733,,Asia/Shanghai,Liaoning,0,8.0
Dali,Dali,25.58474,100.21229,CN,29,134040,,Asia/Shanghai,Yunnan,0,8.0
Chuzhou,Chuzhou,32.32194,118.29778,CN,01,280582,,Asia/Shanghai,Anhui,0,8.0
Yangchun,Yangchun,22.16667,111.78333,CN,30,153547,,Asia/Shanghai,Guangdong,0,8.0
Chongqing,Chongqing,29.56026,106.55771,CN,33,7457600,,Asia/Shanghai,Chongqing,0,8.0
Chizhou,Chizhou,30.66134,117.47783,CN,01,148375,,Asia/Shanghai,Anhui,0,8.0
Chenzhou,Chenzhou,25.8,113.03333,CN,11,179038,,Asia/Shanghai,Hunan,0,8.0
Jiangyin,Jiangyin,31.91102,120.26302,CN,04,107918,,Asia/Shanghai,Jiangsu,0,8.0
Chengdu,Chengdu,30.66667,104.06667,CN,32,7415590,,Asia/Shanghai,Sichuan,0,8.0
Chenghua,Chenghua,23.46132,116.77007,CN,30,152453,,Asia/Shanghai,Guangdong,0,8.0
Chaozhou,Chaozhou,23.65396,116.62262,CN,30,424787,,Asia/Shanghai,Guangdong,0,8.0
Chaohu,Chaohu,31.6,117.86667,CN,01,138463,,Asia/Shanghai,Anhui,0,8.0
Changzhou,Changzhou,31.77359,119.95401,CN,04,949018,,Asia/Shanghai,Jiangsu,0,8.0
Changzhi,Changzhi,35.20889,111.73861,CN,24,699514,,Asia/Shanghai,Shanxi,0,8.0
Changsha,Changsha,28.19874,112.97087,CN,11,3093980,,Asia/Shanghai,Hunan,0,8.0
Cangzhou,Cangzhou,38.31667,116.86667,CN,10,527681,,Asia/Shanghai,Hebei,0,8.0
Buhe,Buhe,30.28757,112.22979,CN,12,106347,,Asia/Shanghai,Hubei,0,8.0
Bozhou,Bozhou,33.87722,115.77028,CN,01,174140,,Asia/Shanghai,Anhui,0,8.0
Boshan,Boshan,36.48333,117.83333,CN,25,153596,,Asia/Shanghai,Shandong,0,8.0
Binzhou,Binzhou,37.36667,118.01667,CN,25,115893,,Asia/Shanghai,Shandong,0,8.0
Bengbu,Bengbu,32.94083,117.36083,CN,01,576648,,Asia/Shanghai,Anhui,0,8.0
Beijing,Beijing,39.9075,116.39723,CN,22,11716620,,Asia/Shanghai,Beijing,0,8.0
Beihai,Beihai,21.48333,109.1,CN,16,289568,,Asia/Shanghai,Guangxi,0,8.0
Beibei,Beibei,29.82739,106.43645,CN,33,112019,,Asia/Shanghai,Chongqing,0,8.0
Baoding,Baoding,38.85111,115.49028,CN,10,995652,,Asia/Shanghai,Hebei,0,8.0
Baiyin,Baiyin,36.54696,104.17023,CN,15,188533,,Asia/Shanghai,Gansu,0,8.0
Shangyu,Shangyu,30.01556,120.87111,CN,02,770000,,Asia/Shanghai,Zhejiang,0,8.0
Anshun,Anshun,26.25,105.93333,CN,18,351936,,Asia/Shanghai,Guizhou,0,8.0
Anqiu,Anqiu,36.43417,119.1925,CN,25,105665,,Asia/Shanghai,Shandong,0,8.0
Anqing,Anqing,30.51365,117.04723,CN,01,358661,,Asia/Shanghai,Anhui,0,8.0
Anbu,Anbu,23.44895,116.68092,CN,30,162964,,Asia/Shanghai,Guangdong,0,8.0
Jiangyou,Jiangyou,31.76667,104.71667,CN,32,127225,,Asia/Shanghai,Sichuan,0,8.0
Suzhou,Suzhou,31.30408,120.59538,CN,04,5345961,,Asia/Shanghai,Jiangsu,0,8.0
Zhongshan,Zhongshan,21.31992,110.5723,CN,30,3121275,,Asia/Urumqi,Guangdong,0,6.0
Dadonghai,Dadonghai,18.22056,109.51028,CN,31,2000000,,Asia/Shanghai,Hainan,0,8.0
Lianghu,Lianghu,29.99152,120.89845,CN,02,155000,,Asia/Shanghai,Zhejiang,0,8.0
Yueyang,Yueyang,29.37455,113.09481,CN,11,1200000,,Asia/Shanghai,Hunan,0,8.0
Zhaodong,Zhaodong,46.06771,125.98263,CN,08,154406,,Asia/Shanghai,Heilongjiang,0,8.0
Zhangjiakou,Zhangjiakou,40.81,114.87944,CN,10,692602,,Asia/Shanghai,Hebei,0,8.0
Zhalantun,Zhalantun,48.00945,122.73651,CN,20,132224,,Asia/Shanghai,Inner Mongolia,0,8.0
Yushu,Yushu,44.8,126.53333,CN,05,124736,,Asia/Shanghai,Jilin,0,8.0
Yingkou,Yingkou,40.66482,122.22833,CN,19,591159,,Asia/Shanghai,Liaoning,0,8.0
Yichun,Yichun,47.72143,128.87529,CN,08,155762,,Asia/Shanghai,Heilongjiang,0,8.0
Yanji,Yanji,42.9075,129.50778,CN,05,326957,,Asia/Shanghai,Jilin,0,8.0
Yakeshi,Yakeshi,49.28333,120.73333,CN,20,116284,,Asia/Shanghai,Inner Mongolia,0,8.0
Zhangjiakou Shi Xuanhua Qu,Zhangjiakou Shi Xuanhua Qu,40.61028,115.04472,CN,10,373422,,Asia/Shanghai,Hebei,0,8.0
Xilin Hot,Xilin Hot,43.96667,116.03333,CN,20,120965,,Asia/Shanghai,Inner Mongolia,0,8.0
Ulanhot,Ulanhot,46.08333,122.08333,CN,20,165846,,Asia/Shanghai,Inner Mongolia,0,8.0
Tongliao,Tongliao,43.6125,122.26528,CN,20,261110,,Asia/Shanghai,Inner Mongolia,0,8.0
Tonghua,Tonghua,41.71972,125.92639,CN,05,510000,,Asia/Shanghai,Jilin,0,8.0
Tieling,Tieling,42.29306,123.84139,CN,19,333907,,Asia/Shanghai,Liaoning,0,8.0
Tieli,Tieli,46.98043,128.04497,CN,08,109636,,Asia/Shanghai,Heilongjiang,0,8.0
Guangming,Guangming,45.33333,122.78333,CN,05,112819,,Asia/Shanghai,Jilin,0,8.0
Sujiatun,Sujiatun,41.65917,123.33917,CN,19,148113,,Asia/Shanghai,Liaoning,0,8.0
Suihua,Suihua,46.63954,126.99508,CN,08,252245,,Asia/Shanghai,Heilongjiang,0,8.0
Siping,Siping,43.16143,124.37785,CN,05,555609,,Asia/Shanghai,Jilin,0,8.0
Shunyi,Shunyi,40.12175,116.64783,CN,22,117623,,Asia/Shanghai,Beijing,0,8.0
Shuangyashan,Shuangyashan,46.63611,131.15389,CN,08,600000,,Asia/Shanghai,Heilongjiang,0,8.0
Shuangcheng,Shuangcheng,45.35,126.28333,CN,08,130710,,Asia/Shanghai,Heilongjiang,0,8.0
Shenyang,Shenyang,41.79222,123.43278,CN,19,6255921,,Asia/Shanghai,Liaoning,0,8.0
Shanhaiguan,Shanhaiguan,40.0025,119.74889,CN,10,140000,,Asia/Shanghai,Hebei,0,8.0
Fendou,Fendou,46.64142,124.86283,CN,08,226298,,Asia/Shanghai,Heilongjiang,0,8.0
Taihecun,Taihecun,45.76347,130.85048,CN,08,345033,,Asia/Shanghai,Heilongjiang,0,8.0
Qiqihar,Qiqihar,47.34088,123.96045,CN,08,882364,,Asia/Shanghai,Heilongjiang,0,8.0
Songyuan,Songyuan,45.12902,124.82769,CN,05,113611,,Asia/Shanghai,Jilin,0,8.0
Panshan,Panshan,41.18806,122.04944,CN,19,625040,,Asia/Shanghai,Liaoning,0,8.0
Nehe,Nehe,48.48333,124.83333,CN,08,108253,,Asia/Shanghai,Heilongjiang,0,8.0
Nanpiao,Nanpiao,41.09822,120.74792,CN,19,157044,,Asia/Shanghai,Liaoning,0,8.0
Lianhe,Lianhe,47.13333,129.27426,CN,08,121367,,Asia/Shanghai,Heilongjiang,0,8.0
Mudanjiang,Mudanjiang,44.58333,129.6,CN,08,665915,,Asia/Shanghai,Heilongjiang,0,8.0
Longjing,Longjing,42.77139,129.42333,CN,05,117185,,Asia/Shanghai,Jilin,0,8.0
Longjiang,Longjiang,47.33072,123.17816,CN,08,106384,,Asia/Shanghai,Heilongjiang,0,8.0
Longfeng,Longfeng,46.53168,125.1038,CN,08,152074,,Asia/Shanghai,Heilongjiang,0,8.0
Liaoyuan,Liaoyuan,42.90361,125.13583,CN,05,465249,,Asia/Shanghai,Jilin,0,8.0
Liaoyang,Liaoyang,41.27194,123.17306,CN,19,687890,,Asia/Shanghai,Liaoning,0,8.0
Kaiyuan,Kaiyuan,42.53306,124.04028,CN,19,112462,,Asia/Shanghai,Liaoning,0,8.0
Jixi,Jixi,45.30109,130.95718,CN,08,403759,,Asia/Shanghai,Heilongjiang,0,8.0
Jiutai,Jiutai,44.1525,125.83278,CN,05,175115,,Asia/Shanghai,Jilin,0,8.0
Jiupu,Jiupu,41.06667,122.95,CN,19,123843,,Asia/Shanghai,Liaoning,0,8.0
Jishu,Jishu,44.31667,126.8,CN,05,103988,,Asia/Shanghai,Jilin,0,8.0
Jinzhou,Jinzhou,41.10778,121.14167,CN,19,604269,,Asia/Shanghai,Liaoning,0,8.0
Lianshan,Lianshan,40.76432,120.85327,CN,19,313247,,Asia/Shanghai,Liaoning,0,8.0
Jining,Jining,41.0275,113.10583,CN,20,258757,,Asia/Shanghai,Inner Mongolia,0,8.0
Jilin,Jilin,43.85083,126.56028,CN,05,1881977,,Asia/Shanghai,Jilin,0,8.0
Minzhu,Minzhu,43.72145,127.33401,CN,05,123018,,Asia/Shanghai,Jilin,0,8.0
Jiamusi,Jiamusi,46.79927,130.31633,CN,08,549549,,Asia/Shanghai,Heilongjiang,0,8.0
Jalai Nur,Jalai Nur,49.45,117.7,CN,20,107828,,Asia/Shanghai,Inner Mongolia,0,8.0
Jiagedaqi,Jiagedaqi,50.41667,124.11667,CN,20,135760,,Asia/Shanghai,Inner Mongolia,0,8.0
Hulan Ergi,Hulan Ergi,47.20417,123.63333,CN,08,265344,,Asia/Shanghai,Heilongjiang,0,8.0
Hulan,Hulan,45.98333,126.6,CN,08,109104,,Asia/Shanghai,Heilongjiang,0,8.0
Huadian,Huadian,42.96333,126.74778,CN,05,139047,,Asia/Shanghai,Jilin,0,8.0
Honggang,Honggang,46.40124,124.88322,CN,08,147977,,Asia/Shanghai,Heilongjiang,0,8.0
Hohhot,Hohhot,40.81056,111.65222,CN,20,774477,,Asia/Shanghai,Inner Mongolia,0,8.0
Fendou,Fendou,45.21235,130.90254,CN,08,164844,,Asia/Shanghai,Heilongjiang,0,8.0
Heihe,Heihe,50.24413,127.49016,CN,08,109427,,Asia/Shanghai,Heilongjiang,0,8.0
Hegang,Hegang,47.35118,130.30012,CN,08,743307,,Asia/Shanghai,Heilongjiang,0,8.0
Harbin,Harbin,45.75,126.65,CN,08,5878939,,Asia/Shanghai,Heilongjiang,0,8.0
Hailun,Hailun,47.4565,126.95368,CN,08,109881,,Asia/Shanghai,Heilongjiang,0,8.0
Hailar,Hailar,49.2,119.7,CN,20,211066,,Asia/Shanghai,Inner Mongolia,0,8.0
