199.535,-64.005,4
199.445,-63.905,4
199.026,-63.764,4
198.849,-63.688,4
198.791,-63.725,4
198.657,-63.774,4
198.608,-63.866,4
198.618,-63.973,4
198.685,-64.064,4
198.667,-64.156,4
198.572,-64.226,4
198.495,-64.315,4
198.445,-64.430,4
198.450,-64.527,4
198.503,-64.569,4
198.638,-64.636,4
198.753,-64.729,4
198.800,-64.825,4
198.850,-64.908,4
199.060,-65.002,4
199.548,-65.137,4
200.041,-65.269,4
200.558,-65.327,4
200.879,-65.265,4
201.167,-65.188,4
201.214,-65.097,4
201.082,-64.866,4
201.169,-64.823,4
201.331,-64.822,4
201.568,-64.977,4
201.792,-65.106,4
202.095,-65.221,4
202.498,-65.235,4
202.959,-65.124,4
203.452,-64.983,4
203.529,-64.841,4
203.523,-64.623,4
203.500,-64.474,4
203.671,-64.260,4
203.691,-64.083,4
203.611,-63.879,4
203.553,-63.714,4
203.611,-63.620,4
203.590,-63.526,4
203.277,-63.356,4
202.936,-63.318,4
202.476,-63.356,4
202.200,-63.357,4
202.013,-63.259,4
202.013,-63.189,4
202.011,-63.091,4
201.817,-62.975,4
201.334,-62.887,4
201.151,-62.845,4
200.871,-62.869,4
56.319,24.280,5
56.303,24.326,5
56.272,24.367,5
56.229,24.395,5
56.205,24.393,5
56.147,24.374,5
56.126,24.350,5
56.111,24.326,5
56.105,24.277,5
56.126,24.256,5
56.183,24.237,5
56.229,24.232,5
56.294,24.238,5
56.324,24.246,5
56.329,24.262,5
56.412,24.504,6
56.406,24.526,6
56.391,24.551,6
56.342,24.575,6
56.281,24.602,6
56.234,24.598,6
56.191,24.578,6
56.182,24.526,6
56.188,24.497,6
56.191,24.445,6
56.246,24.417,6
56.309,24.395,6
56.340,24.380,6
56.360,24.408,6
56.382,24.441,6
56.412,24.484,6
56.469,24.507,7
56.501,24.514,7
56.525,24.517,7
56.542,24.547,7
56.535,24.575,7
56.519,24.602,7
56.500,24.615,7
56.468,24.623,7
56.431,24.598,7
56.427,24.589,7
56.427,24.565,7
56.437,24.547,7
56.453,24.534,7
57.363,24.069,8
57.348,24.082,8
57.307,24.091,8
57.265,24.079,8
57.255,24.060,8
57.250,24.025,8
57.281,24.007,8
57.322,24.007,8
57.348,24.039,8
57.285,24.140,9
57.312,24.134,9
57.332,24.144,9
57.337,24.159,9
57.322,24.183,9
57.291,24.177,9
57.276,24.164,9
1.780,67.020,10
1.842,67.061,10
1.913,67.103,10
2.017,67.190,10
2.083,67.261,10
2.112,67.313,10
2.215,67.382,10
